Rank	NCT Number	Title	Recruitment	Study Results	Conditions	Interventions	Sponsor/Collaborators	Gender	Age Groups	Phases	Enrollment	Funded Bys	Study Types	Study Designs	Other IDs	First Received	Start Date	Completion Date	Last Updated	Last Verified	Results First Received	Acronym	Primary Completion Date	Outcome Measures	URL
144	NCT02402660	Phase 2 Tolerability and Effects of ALK-001 on Stargardt Disease	Recruiting	No Results Available	Stargardt Disease|Stargardt Macular Degeneration|Stargardt Macular Dystrophy|Autosomal Recessive Stargardt Disease 1 (ABCA4-related)	Drug: ALK-001|Drug: Placebo	Alkeus Pharmaceuticals, Inc.	Both	Child|Adult	Phase 2	50	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor)	ALK001-P1002|FDA OOPD	March 9, 2015	August 2015	March 2018	September 16, 2015	September 2015	No Study Results Posted	TEASE	December 2017	Safety and tolerability of 24 months of daily dosing of ALK-001 assessed by Incidence and/or clinically significant changes of a combination of ocular and non-ocular adverse events|Effects of ALK-001 on the progression of Stargardt disease|Pharmacokinetic profile of ALK-001 derived from the concentrations of ALK-001 and metabolites in plasma	https://ClinicalTrials.gov/show/NCT02402660
145	NCT02435940	Inherited Retinal Degenerative Disease Registry	Recruiting	No Results Available	Eye Diseases Hereditary|Retinal Disease|Achromatopsia|Bardet-Biedl Syndrome|Bassen-Kornzweig Syndrome|Batten Disease|Best Disease|Choroidal Dystrophy|Choroideremia|Cone Dystrophy|Cone-Rod Dystrophy|Congenital Stationary Night Blindness|Enhanced S-Cone Syndrome|Fundus Albipunctatus|Goldmann-Favre Syndrome|Gyrate Atrophy|Juvenile Macular Degeneration|Kearns-Sayre Syndrome|Leber Congenital Amaurosis|Refsum Syndrome|Retinitis Pigmentosa|Retinitis Punctata Albescens|Retinoschisis|Rod-Cone Dystrophy|Rod Dystrophy|Rod Monochromacy|Stargardt Disease|Usher Syndrome		Foundation Fighting Blindness Clinical Research Institute	Both	Child|Adult|Senior		20000	Other	Observational	Time Perspective: Prospective	FFB-Registry-01	April 3, 2015	June 2014	June 2034	May 1, 2015	April 2015	No Study Results Posted	null	June 2034	Number of Participants with Rare Diagnoses Within the Inherited Retinal Degenerative Disease Category as Defined by Clinical Evaluation	https://ClinicalTrials.gov/show/NCT02435940
146	NCT02088151	Selective Retinal Pigment Epithelium Laser Therapy for Macular Disease of the Retina	Recruiting	No Results Available	Macular Edema|Central Serous Chorioretinopathy|Retinal Vein Occlusion|Age-related Macular Degeneration|Retinal Neovascularization	Device: Selective retinal pigment epithelium laser therapy using SRT Vario Laser	University Hospital Inselspital, Berne	Both	Adult|Senior		100	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	003/10|2011-MD-0006	March 6, 2014	June 2010	May 2016	July 15, 2015	July 2015	No Study Results Posted	null	May 2016	Visual Acuity according to ETDRS protocol|Retinal thickness measured by optical coherence tomography|Leakage of fluorescein in fluorescein angiography|Area of absent fundus autofluorescence	https://ClinicalTrials.gov/show/NCT02088151
147	NCT02173873	Ziv-aflibercept in Eyes With Retinal Diseases and Poor Vision-phase I	Recruiting	No Results Available	Age Related Macular Degeneration|Central Retinal Vein Occlusion	Drug: ziv-aflibercept drug	Rafic Hariri University Hospital	Both	Child|Adult|Senior	Phase 1	100	Other	Interventional	Endpoint Classification: Safety Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	INV 2014-194	June 14, 2014	June 2014	December 2016	June 23, 2014	June 2014	No Study Results Posted	ZIV	September 2016	Ziv-aflibercept in retinal diseases with poor vision: Safety monitoring by OCT and visual acuity|OCT retinal structure	https://ClinicalTrials.gov/show/NCT02173873
148	NCT01778491	AMD Phenotype and Genotype Study	Completed	No Results Available	Age-Related Macular Degeneration|AMD		National Eye Institute (NEI)|National Institutes of Health Clinical Center (CC)	Both	Adult|Senior		49	NIH	Observational	Time Perspective: Prospective	130027|13-EI-0027	January 26, 2013	November 2012	September 2015	September 30, 2015	September 2015	No Study Results Posted	null	September 2015	Allow users to assess phenotypes of AMD|Develop and evaluate potential markers and risk|Develop and evaluate an AMD classification scheme(s)|Assess the progression of the disease and investigate that shape it.	https://ClinicalTrials.gov/show/NCT01778491
149	NCT02577107	Head to Head Study of Anti-VEGF Treatment.	Not yet recruiting	No Results Available	Age-related Macular Degeneration	Drug: ranibizumab|Drug: Conbercept	Novartis Pharmaceuticals|Novartis	Both	Child|Adult|Senior	Phase 4	12	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Basic Science|Masking: Open Label	CRFB002ACN07	July 30, 2015	December 2015	July 2016	October 13, 2015	October 2015	No Study Results Posted	RELIANCE	July 2016	Change from baseline to 7d post-injection in plasma VEGF concentration after dose 1|Change from baseline to 3h post-injection in plasma VEGF concentration after dose 3|Change from baseline to 1d post-injection in plasma VEGF concentration after dose 3|Change from baseline to 3d post-injection in plasma VEGF concentration after dose 3|Change from baseline to 7d post-injection in plasma VEGF concentration after dose 3|Change from baseline to 28d post-injection in plasma VEGF concentration after dose 3	https://ClinicalTrials.gov/show/NCT02577107
150	NCT02226835	Study of Retinal Findings in People With Signs and Symptoms of Alzheimer s Disease Enrolled in 09-M-0198	Recruiting	No Results Available	Age-Related Macular Degeneration|Alzheiner's Disease|AMD		National Eye Institute (NEI)|National Institutes of Health Clinical Center (CC)	Both	Adult|Senior		150	NIH	Observational	Time Perspective: Cross-Sectional	140173|14-EI-0173	August 26, 2014	August 2014	October 2015	August 28, 2015	July 2015	No Study Results Posted	null	October 2015	Photographs and images of subjects' eyes|OCT measurement	https://ClinicalTrials.gov/show/NCT02226835
151	NCT01915238	Study of the Effects of Supplements on Eye Disease in Participants From the Age-Related Eye Disease Study	Completed	No Results Available	AMD|Age- Related Macular Degeneration		National Eye Institute (NEI)|National Institutes of Health Clinical Center (CC)	Both	Adult|Senior		52	NIH	Observational	Time Perspective: Prospective	130179|13-EI-0179	July 31, 2013	July 2013	June 2014	August 27, 2015	June 2014	No Study Results Posted	null	June 2014	Vision loss outcome measure is mean change in visual acuity by Early Treatment Diabetic Retinopathy (ETDRS) score.	https://ClinicalTrials.gov/show/NCT01915238
152	NCT01986907	Safety and Tolerability of Ranibizumab in Mono/Bilateral w-AMD Patients in Eyes With BCVA<2/10 and/or 2nd Affected Eye	Active, not recruiting	No Results Available	Wet Age Related Macular Degeneration	Drug: ranibizumab	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 4	1044	Industry	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	CRFB002AIT02	November 12, 2013	March 2014	June 2016	October 14, 2015	October 2015	No Study Results Posted	TWEYES	June 2016	Number and type of ocular and systemic drug-related adverse events|Number and frequency of ranibizumab injections|Number and type of systemic and ocular AEs, stratifyed by type of patient|Number and type of AEs by study drug exposure|Number and type of AEs by study drug exposure in presence of possible previous treatment(s)|Number of new onset in the fellow eye with wet AMD diagnosis in patients currently enrolled with unilateral diagnosis.	https://ClinicalTrials.gov/show/NCT01986907
153	NCT01948830	Randomized Study for Efficacy and Safety of Ranibizumab 0.5mg in Treat-extend and Monthly Regimens in Patients With nAMD	Active, not recruiting	No Results Available	Age-related Macular Degeneration|Choroidal Neovascularization	Drug: Ranibizumab 0.5mg|Drug: Ranibizumab 0.5mg	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 3	649	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Supportive Care|Masking: Single Blind (Outcomes Assessor)	CRFB002A2411|2013-002626-23	September 19, 2013	December 2013	November 2015	June 4, 2015	June 2015	No Study Results Posted	TREND	November 2015	BCVA change; by measuring BCVA score at 4 meters distance using Early Treatment Diabetic Retinopathy Study (ETDRS) visual acuity charts|Change in BCVA score from baseline to month 12|Number of visits scheduled|Percentage of patients with Best Corrected Visual Acuity (BCVA) improvements ≥1, ≥5, ≥10, ≥15, and ≥30 letters by visit|Percentage of patients with Best Corrected Visual Acuity (BCVA) loss >=73 letters by visit|Percentage of patients with Best Corrected Visual Acuity (BCVA) loss <5, <10, and <15 letters by visit|BCVA score measured at 4 meters distance using Early Treatment Diabetic Retinopathy Study (ETDRS) visual acuity charts|Average change in BCVA from Baseliine to Month 12|Period (time) between injections|Presence of the disease activity|Change from baseline in central retinal thickness of the study eye over time|Percentage of patients with Choroidal Neovascularization (CNV) leakage in the study eye|Quality of Life|Number of participants with Adverse Events as a measure of Safety and Tolerability	https://ClinicalTrials.gov/show/NCT01948830
154	NCT02379169	Effects of Sea Buckthorn Oil and Lutein on Eye Health	Not yet recruiting	No Results Available	Risk Factors for Age Related Macular Degeneration	Dietary Supplement: Sea buckthorn oil & lutein|Dietary Supplement: Placebo	Turku University Hospital|Aromtech Ltd.	Both	Adult|Senior		90	Other|Industry	Interventional	Allocation: Randomized|Endpoint Classification: Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Prevention|Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor)	SBEYE	November 7, 2014	February 2015	August 2018	February 26, 2015	November 2014	No Study Results Posted	SBEYE	February 2017	Change in macular pigment optical density from baseline to 6 mo|Change in symptoms of dry eye from baseline to 6 mo|Change in serum lipids (Triglycerides, HDL-cholesterol, LDL-cholesterol, total cholesterol) from baseline to 6 mo|Change in serum markers of inflammation (hs-CRP) from baseline to 6 mo|Change in circulating aminotransferases (ALAT, ASAT) from baseline to 6 mo|Change in contrast sensitivity from baseline to 6 mo|Change in vision aquity from baseline to 6 mo|Change in vision functioning from baseline to 6 mo|Change in tear film osmolarity from baseline to 6 mo	https://ClinicalTrials.gov/show/NCT02379169
155	NCT02321241	Real Life of Aflibercept in France in Patients Refractory to Ranibizumab: Observational Study in Wet AMD	Not yet recruiting	No Results Available	Wet Macular Degeneration	Drug: Aflibercept (EYLEA, BAY-86-5321)	Bayer|Regeneron Pharmaceuticals	Both	Adult|Senior		225	Industry	Observational	Observational Model: Cohort	17405|EY1413FR	December 17, 2014	October 2015	February 2017	September 21, 2015	September 2015	No Study Results Posted	TITAN	December 2016	Treatment success rate (defined as a gain of at least 1 letter in BCVA and/or a diminution of CRT (expressed in µm))|Proportion of patients whose BCVA increases by ≥ 0 letter, ≥ 5 letters, ≥ 10 letters, ≥15 letters|Proportion of patients with less than 15 letters loss|Proportion of patients with dry-OCT|Mean duration of treatment with ranibizumab before initiation of aflibercept|Mean change in Central retinal thickness in µm (OCT)	https://ClinicalTrials.gov/show/NCT02321241
156	NCT02120950	Aflibercept in Polypoidal Choroidal Vasculopathy	Active, not recruiting	No Results Available	Neovascular Macular Degeneration	Drug: Aflibercept (Eylea, VEGF Trap-Eye, BAY86-5321)|Other: Visudyne	Bayer|Regeneron Pharmaceuticals	Both	Adult|Senior	Phase 4	313	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor)	16995|2013-004464-54	April 10, 2014	May 2014	September 2017	September 14, 2015	September 2015	No Study Results Posted	PLANET	September 2016	Change of ETDRS BCVA (Early Treatment Diabetic Retinopathy Study Best Corrected Visual Acuity)|Number of participants of with a loss of less than 15-letter on BCVA scale	https://ClinicalTrials.gov/show/NCT02120950
157	NCT01942213	Observational Study to Evaluate and Compare the Rate and Extent of Inflammation After a Single Intravitreal Injection of Ranibizumab vs. a Single Intravitreal Injection of Aflibercept in Treatment Naive and Treatment Experienced Patients.	Recruiting	No Results Available	Neovascular Age Related Macular Degeneration		NJ Retina	Both	Adult|Senior		300	Other	Observational	Observational Model: Cohort|Time Perspective: Prospective	NJRetina ML28942|NJRetina Observational ML28942	September 10, 2013	December 2013	June 2016	April 20, 2015	April 2015	No Study Results Posted	null	June 2016	To evaluate post-intravitreal injection inflammatory response in patients receiving either ranibizumab or aflibercept.|To evaluate patients 2-3 days post-injection for best corrected visual acuity	https://ClinicalTrials.gov/show/NCT01942213
158	NCT01950741	Effect of Intravitreal VEGF-Trap Eye on Polypoidal Choroidal Vasculopathy	Active, not recruiting	No Results Available	Exudative Age-related Macular Degeneration|Polypoidal Choroidal Vasculopathy	Drug: aflibercept	Pusan National University Hospital|Bayer	Both	Child|Adult|Senior	Phase 4	48	Other|Industry	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	D-1304-013-014	September 23, 2013	September 2013	December 2015	December 17, 2014	December 2014	No Study Results Posted	VAULT	August 2015	Visual acuity reservation|Visual acuity changes|Visual acuity >20/200|Visual acuity >20/40|ICG angiography|Quality of Life	https://ClinicalTrials.gov/show/NCT01950741
159	NCT01819415	Omega-3 Supplementation and Vitreal VEGF Levels in Wet-AMD	Completed	Has Results	Exudative Age-related Macular Degeneration.	Dietary Supplement: Anti-VEGF plus AREDS-2|Dietary Supplement: Anti-VEGF plus AREDS-1	Maisonneuve-Rosemont Hospital|Centre de Recherche en Ophtalmologie, Université de Montréal|Foundation Fighting Blindness|Retina Foundation of Canada|Insight Instruments|Synergetics Inc|Novartis	Both	Adult|Senior	Phase 1	40	Other|Industry	Interventional	Allocation: Randomized|Endpoint Classification: Bio-availability Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	HMR-10059	March 24, 2013	February 2011	February 2013	April 28, 2013	April 2013	April 28, 2013	null	August 2011	Vitreal VEGF Levels.|Lipidomics Profile|Central Foveal Thickness	https://ClinicalTrials.gov/show/NCT01819415
160	NCT01983579	TF (SENSIMED Triggerfish) in Intraocular Anti-VEGF (Vascular Endothelial Growth Factor) Injection	Terminated	No Results Available	Neovascular Age Related Macular Degeneration (AMD)|Open Angle Glaucoma	Procedure: Intraocular anti-VEGF injection|Device: SENSIMED Triggerfish	Sensimed AG	Both	Adult|Senior	Phase 4	4	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety Study|Intervention Model: Parallel Assignment|Primary Purpose: Diagnostic|Masking: Open Label	TF-1304	October 24, 2013	October 2013	February 2014	March 4, 2014	November 2013	No Study Results Posted	null	February 2014	Peak amplitude on SENSIMED Trggerfish (TF) pattern within 2 hours of injection	https://ClinicalTrials.gov/show/NCT01983579
161	NCT02255981	Efficacy of Acupuncture in Macular Diseases	Active, not recruiting	No Results Available	Macular Degeneration	Other: Traditional Chinese Medicine (TCM) Acupuncture	Escuela Neijing	Both	Child|Adult|Senior		33	Other	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	Neijing Ophthalmology	September 25, 2014	March 2013	November 2016	October 2, 2014	September 2014	No Study Results Posted	null	May 2016	Improvement and maintenance of gain in visual acuity|Affordability of treatment for Colombian population|Change in macular thickness	https://ClinicalTrials.gov/show/NCT02255981
162	NCT02032173	Efficacy and Safety of Lucentis® Use in Patients With Diabetic Macular Edema Evaluating a Spaced Out Follow-up After Intensive Treatment Phase	Terminated	No Results Available	Macular Edema|Macular Degeneration|Diabetes	Drug: Main group	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 3	31	Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	CRFB002DFR11	January 8, 2014	May 2014	January 2018	June 10, 2015	June 2015	No Study Results Posted	CONSTELLATION	January 2018	Rate of patients with a stable BCVA at 24 months compared with BCVA at 6 months|Rate of patients will a stable BCVA at 24 months compared with BCVA at 11 months|Rate of patients keeping a BCVA score gain ≥10 letters|Rate of patients keeping a BCVA score gain ≥15 letters|BCVA mean absolute variation from baseline to 24 months|CST evaluation|Effect of follow-up change on CST and BCVA in rescue group|Rate of patients with a BCVA loss ≥15 letters compared with month 6|Number of participants with Adverse Events as a Measure of Safety and Tolerability|Evaluation of the spaced out follow-up on visual functions and quality of life	https://ClinicalTrials.gov/show/NCT02032173
163	NCT01771081	Evaluation of Changes in Visual Acuity in Patients With Diabetic Macular Edema (DME) Starting Treatment With an Approved Anti-VEGF Therapy	Completed	No Results Available	Ophthalmology|Macular Edema|Macular Degeneration	Drug: Ranibizumab (or other DME treatment)	Bayer|Regeneron Pharmaceuticals	Both	Child|Adult|Senior		911	Industry	Observational	Observational Model: Cohort	16459|NN1201	January 11, 2013	April 2013	April 2015	May 7, 2015	May 2015	No Study Results Posted	POLARIS	January 2015	Changes in visual acuity, assessed by Early Treatment Diabetic Retinopathy Study (ETDRS) or SNELLEN|Demographic and clinical characteristics (Age, sex, race, employment status, severity of DME)|Mean time from diagnosis to first commencement with an approved anti-VEGF therapy|Changes in retinal thickness, measured by Optical Coherence Tomography (OCT)|Presence of clinically significant macular edema, measured as defined by the ETDRS Research Group|Resource utilization in terms of treatment choices, frequency and duration|Mean change in quality of life score (using the NEI VFQ 25), only in countries where used as part of routine practice	https://ClinicalTrials.gov/show/NCT01771081
164	NCT02067013	Analysis of Aqueous and Vitreous Humor	Not yet recruiting	No Results Available	Proliferative Diabetic Retinopathy|Macular Degeneration|Macular Hole|Neovascular Glaucoma	Drug: Ranibizumab	California Retina Consultants	Both	Adult|Senior	Phase 2	45	Other	Interventional	Allocation: Non-Randomized|Endpoint Classification: Pharmacokinetics Study|Intervention Model: Single Group Assignment|Primary Purpose: Basic Science|Masking: Open Label	ML28894s	February 17, 2014	March 2014	null	February 19, 2014	February 2014	No Study Results Posted	ARK	June 2014	Cytokine Levels|Serum Pharmacokinetics	https://ClinicalTrials.gov/show/NCT02067013
165	NCT02264938	Drusen Morphology Changes in Nonexudative Age-related Degeneration After Oral Antioxidants Supplementation	Completed	No Results Available	Macular Degeneration	Dietary Supplement: Antioxidant	Germans Trias i Pujol Hospital	Both	Adult|Senior		35	Other	Interventional	Allocation: Randomized|Intervention Model: Single Group Assignment|Primary Purpose: Prevention|Masking: Open Label	AC-11-112	October 9, 2014	January 2013	October 2014	October 9, 2014	October 2014	No Study Results Posted	null	July 2014	Drusen volume change	https://ClinicalTrials.gov/show/NCT02264938
166	NCT02543229	Study Evaluating the Safety, Pharmacokinetics and Pharmacodynamics of OPT-302 With or Without Lucentis™ in Patients With Wet AMD	Recruiting	No Results Available	Eye Diseases|Macular Degeneration|Retinal Diseases|Retinal Degeneration|Neovascularization, Pathologic	Drug: OPT-302|Drug: Lucentis™	Opthea Pty Ltd.	Both	Adult|Senior	Phase 1	50	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Outcomes Assessor)	OPT-302-1001	August 25, 2015	July 2015	December 2016	September 3, 2015	September 2015	No Study Results Posted	null	October 2016	Safety (Adverse Events)|Mean change in Best Corrected Visual Acuity (BCVA) from baseline|Mean change in central retinal thickness from baseline|Mean change in Choroidal Neovascularization (CNV) lesion area from baseline|Mean number of retreatment injections of anti-VEGF-A therapy during long term follow-up (week 12 to 24)|Need for 'rescue therapy' with ranibizumab in subjects receiving OPT-302 monotherapy|Assess the Pharmacokinetic profile of OPT-302 alone and in combination with ranibizumab following intravitreal administration|Anti-OPT-302 antibody formation	https://ClinicalTrials.gov/show/NCT02543229
167	NCT02558712	Technology-based Eye Care Services (TECS) Compare	Not yet recruiting	No Results Available	Cataract|Macular Degeneration|Glaucoma	Other: Technology-based Eye Care Services (TECS) Protocol	Emory University	Both	Adult|Senior		600	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Diagnostic|Masking: Open Label	IRB00080630	September 21, 2015	October 2015	September 2017	September 22, 2015	September 2015	No Study Results Posted	null	September 2017	Number of patients with accurate diagnosis of eye diseases from TECS protocol versus face to face eye exam|Number of patients appropriately referred from the TECS protocol|Number of participants with an accurate diagnosis for anterior segment disease|Inter-reader variability of the TECS protocol|Intra-reader variability of the TECS protocol|Compare auto-refraction eyeglass prescriptions with manifest-refraction eyeglass prescriptions	https://ClinicalTrials.gov/show/NCT02558712
168	NCT02555995	Assessment of Scan Quality of Sparse OCT Retina Scanner (MimoStudy01)	Not yet recruiting	No Results Available	Macular Degeneration	Device: OCT scan (as yet unnamed)	University of Bern|University Hospital, Zürich|ISS AG	Both	Adult|Senior		40	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Diagnostic|Masking: Open Label	KEK-ZH-Nr. 2015-0316	September 17, 2015	October 2015	February 2016	September 21, 2015	September 2015	No Study Results Posted	null	February 2016	Distance between ILM and RPE (IPD) measurement successful or not. Successful is defined as a) measurement performed/failed, and if performed, b) value obtained within ±10% of value of reference OCT device.|Patient comfort during examination|Duration of OCT examination with investigational device	https://ClinicalTrials.gov/show/NCT02555995
169	NCT02390245	Improving Glaucoma Detection and Management	Enrolling by invitation	No Results Available	Glaucoma|Glaucoma Suspect|Diabetic Retinopathy|Ocular Hypertension|Cataract|Branch Retinal Vein Occlusion|Branch Retinal Arterial Occlusion|Central Retinal Vein Occlusion|Central Retinal Artery Occlusion|Epi-retinal Membrane|Macular Degeneration|Drusen|Loss of Vision	Other: Use of patient navigation and social worker	Wills Eye|Centers for Disease Control and Prevention|Westat|Public Health Management Corporation|Philadelphia Department of Public Health (PDPH)|The Health Federation of Philadelphia|Crozer-Keystone Health System|Temple Physicians Inc.	Both	Adult|Senior		300	Other|U.S. Fed	Interventional	Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single Blind (Subject)	14-441	March 11, 2015	March 2015	December 2019	March 11, 2015	March 2015	No Study Results Posted	null	June 2016	To estimate the positive predictive value (PPV) of the teleophthalmology intervention for diagnosing of glaucoma|Attendance at recommended follow-up visits (Visit 4 and later)	https://ClinicalTrials.gov/show/NCT02390245
170	NCT02313259	The Impact of Ocular Diseases on Driving: a Prospective Study	Active, not recruiting	No Results Available	Macular Degeneration|Glaucoma	Other: Speed discrimination test|Behavioral: Driving simulation	Centre Hospitalier Universitaire de Québec, CHU de Québec	Both	Adult|Senior		60	Other	Observational	Time Perspective: Prospective	2012-1593, DR-002-1370	August 25, 2014	February 2012	February 2016	September 11, 2015	September 2015	No Study Results Posted	null	February 2016	Speed discrimination threshold|Driving performance	https://ClinicalTrials.gov/show/NCT02313259
171	NCT01783925	Eylea Regulatory Post Marketing Surveillance(rPMS)	Recruiting	No Results Available	Macular Degeneration	Drug: Aflibercept (Eylea, VEGF Trap-Eye, BAY86-5321)	Bayer|Regeneron Pharmaceuticals	Both	Child|Adult|Senior		3600	Industry	Observational	Observational Model: Cohort|Time Perspective: Prospective	16469|EY1310KR	February 1, 2013	April 2014	December 2018	October 19, 2015	October 2015	No Study Results Posted	null	December 2018	Adverse events (AEs) [including serious adverse events (SAEs) and ocular AEs, especially AEs due to intravitreal injection procedure] and adverse drug reactions (ADRs)|Measurement of BCVA (prior to injection and performing other ocular assessments) by eye chart.[BCVA: Best Corrected Visual Acuity]|Central retinal thickness by OCT with or without.[OCT: Optical Coherence Tomography]|Findings of FAG and/or ICAG. [FAG: Fluorescein Angiography|IOP(if performed, before/after injection).[IOP: Intra Ocular Pressure]|Measurement of fundus lesion by fundoscopy	https://ClinicalTrials.gov/show/NCT01783925
172	NCT02162953	Stem Cell Models of Best Disease and Other Retinal Degenerative Diseases.	Recruiting	No Results Available	Retinal Disease|Bestrophinopathy|Best Vitelliform Macular Dystrophy|Adult Onset Vitelliform Macular Dystrophy|Autosomal Dominant Vitreoretinalchoroidopathy		Mayo Clinic	Both	Child|Adult|Senior		21	Other	Observational	Time Perspective: Prospective	13-008089	June 11, 2014	February 2014	December 2016	July 13, 2015	July 2015	No Study Results Posted	null	December 2016	Number of iPS cells successfully differentiated into RPE cells	https://ClinicalTrials.gov/show/NCT02162953
173	NCT01991730	Observational Study to Evaluate and Compare the Rate and Extent of Inflammation After a Single Injection of Ranibizumab vs. a Single Intravitreal Injection of Aflibercept in Treatment Naive and Treatment Experienced Patients	Recruiting	No Results Available	Age Related Macular Degeneration		NJ Retina	Both	Adult|Senior		300	Other	Observational	Observational Model: Cohort|Time Perspective: Prospective	NJRetina-ML28942|NJRetina Observational ML28942	November 11, 2013	October 2013	null	April 20, 2015	April 2015	No Study Results Posted	null	June 2016	To evaluate post-intravitreal injection inflammatory response in patients receiving either ranibizumab or aflibercept.|To evaluate patients 2-3 days post-injection for best corrected visual acuity	https://ClinicalTrials.gov/show/NCT01991730
174	NCT01866371	High Resolution Retinal Imaging	Recruiting	No Results Available	Stargardts|Retinitis Pigmentosa|Age-related Macular Degeneration|Choroideremia|Geographic Atrophy	Procedure: Retinal imaging	University of Pennsylvania|National Eye Institute (NEI)	Both	Child|Adult|Senior		600	Other|NIH	Observational	Observational Model: Case Control|Time Perspective: Prospective	817019|R24EY019861	May 28, 2013	May 2013	null	December 12, 2014	December 2014	No Study Results Posted	AOSLO	December 2017	high-resolution images of retina|Cone mosaic parameters	https://ClinicalTrials.gov/show/NCT01866371
175	NCT02563782	Study to Evaluate Sub-retinal Transplantation of Retinal Pigmented Epithelial Cells in Patients With Dry AMD	Recruiting	No Results Available	Age-Related Macular Degeneration	Biological: Sub-retinal transplantation of MA09-hRPE cells|Drug: tacrolimus and mycophenolate mofetil|Drug: Placebo tacrolimus and mycophenolate mofetil|Procedure: Sham Surgery	Ocata Therapeutics	Both	Adult|Senior	Phase 2	60	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator)	MA09-hRPE AMD 02 PORTRAY	September 21, 2015	August 2015	May 2019	September 29, 2015	September 2015	No Study Results Posted	PORTRAY	March 2017	Number of subjects with evidence of graft failure or rejection.|Change in area of geographic atrophy by Optical coherence tomography|Change in area of geographic atrophy by Autofluorescence|Change in average Best Corrected Visual Acuity (BCVA)	https://ClinicalTrials.gov/show/NCT02563782
176	NCT02550002	Comparison of Treatment rOutine Using afLibERcept: Strict vs relAxed retreatmeNT Regimen	Not yet recruiting	No Results Available	Age Related Macular Degeneration	Drug: Aflibercept	University Hospital Inselspital, Berne	Both	Adult|Senior		175	Other	Observational	Observational Model: Cohort|Time Perspective: Prospective	TOLERANT	September 1, 2015	November 2015	November 2019	September 11, 2015	September 2015	No Study Results Posted	null	November 2018	Change in best corrected visua acuity (BCVA) from baseline to end of treatment (EOS) at week 104. The primary outcome of the trial is the difference between the two arms in the mean change in BCVA from baseline to EOS.|The difference between the two arms in the mean change in BCVA from baseline to week 52.|The difference between the two arms in the mean change in central retinal thickness (CRT) from baseline to week 52 and to EOS.|The difference between the two arms in the mean number of injections from baseline to week 52 and to EOS.|The difference between the two arms in the proportion of patients showing newly developed geographic atrophy at week 52 and at EOS as compared to baseline.|The difference between the two arms in the mean change in the area of new and existing geographic atrophy from baseline to week 52 and to EOS.|The difference between the two arms in the proportion of patients showing no IRF and no SRF at week 52 and at EOS.|The difference between the two arms in the proportion of patients showing no SRF at week 52 and at EOS.	https://ClinicalTrials.gov/show/NCT02550002
